IRIS,COM,LIBIRIS,LIBCOM,LIB_EPCI_SUB,C18_POP15P_CS1,C18_POP15P_CS2,C18_POP15P_CS3,C18_POP15P_CS4,C18_POP15P_CS5,C18_POP15P_CS6,C18_POP15P_CS7,C18_POP15P_CS8,P18_POP1564,P18_POP1524,P18_POP2554,P18_POP5564,P18_ACT1564,P18_ACT1524,P18_ACT2554,P18_ACT5564,P18_CHOM1564,P18_CHOM1524,P18_CHOM2554,P18_CHOM5564,P18_ETUD1564,P18_RETR1564,P18_SAL15P,P18_SAL15P_CDD,P18_SAL15P_INTERIM,P18_SAL15P_EMPAID,P18_SAL15P_APPR,P18_NSAL15P_INDEP,P18_NSAL15P_EMPLOY,DEC_TP6019,DEC_Q119,DEC_MED19,DEC_Q319
751062102,75106,Monnaie 2,Paris 6e Arrondissement,Paris,0,108.242620133378,502.443359262788,236.059020588347,174.685722739733,44.302523248655,412.451282798689,414.839617431707,1368.5690556652,380.251805183655,788.268957219078,200.048293262471,972.704843566112,128.100221698482,693.137317905187,151.467303962443,89.2626631842763,16.307517784697,56.7709625268104,16.1841828727689,281.6775044898,13.4682348831642,688.283598019098,87.7471318250929,5.46187935210338,0,40.3097339622531,171.582843141685,116.385836028673,17.7,18620,35790,61710
751062103,75106,Monnaie 3,Paris 6e Arrondissement,Paris,2.91318498750892,82.0825592513927,461.391271482754,169.876428889574,108.701688654034,29.2075447299464,396.357054093587,397.319828700282,1217.84753963494,368.350790166419,668.543020385515,180.953729083004,827.994447547478,112.319100583865,583.398716114866,132.276630848747,97.7180573064515,15.8034931263145,81.914564180137,0,282.211574754449,23.5379845179194,554.012797551256,70.1634171308365,8.72181982884784,0,52.7099769710295,121.795744232108,81.418637858468,15.4,20480,36900,67710
751062199,75106,Seine et Berges 1,Paris 6e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
751062201,75106,OdÇon 1,Paris 6e Arrondissement,Paris,0,110.597665674011,399.654920737772,145.306496355894,124.348005714136,58.0726436098075,303.042110174767,402.475201824316,1135.39221842436,319.440891590771,574.961342259892,240.989984573695,762.668978556292,59.5860597611735,502.832587350357,200.250331444762,50.8248606951767,10.8283527816686,34.5905843032758,5.40592361023228,271.953205961916,13.985149372137,564.107894156324,76.2280398106357,3.39284361016855,5.62384874240432,29.8997689746741,104.598755093824,108.508217878098,,28190,50140,102390
751062202,75106,OdÇon 2,Paris 6e Arrondissement,Paris,0,76.1397332256853,312.659042097515,123.027614424116,133.305955988101,13.1613910784297,354.611753431538,256.146889329203,864.410112232574,207.764851102237,493.895760230367,162.749500899971,620.423758332133,55.5981126136776,439.749712642351,125.075933076105,43.74731045708,3.1311131888704,29.4737615366712,11.1424357315384,161.315835504317,24.1755050880417,459.730328100413,59.6591783495806,2.99998559605084,0,19.535780099466,87.8224915613615,86.3268472029294,,27150,48110,86010
751062203,75106,OdÇon 3,Paris 6e Arrondissement,Paris,0,96.1173326349451,653.869672183903,256.084422768888,165.993793662326,50.602100660917,333.19479264175,474.924861165616,1628.80358801581,447.022260183294,969.619835377802,212.161492454716,1171.39519691285,170.197322396429,833.359798546931,167.838075969493,111.295875987425,19.8815052807243,78.4769586267306,12.9374120799703,315.68308640893,30.0193396599687,785.96723504871,100.489659753089,5.51076169219114,2.88749823839052,49.6297034299686,202.652679703042,130.004136851917,15.1,20140,38510,69100
751062204,75106,OdÇon 4,Paris 6e Arrondissement,Paris,0,76.7651364633446,662.842549943613,223.966428772948,211.055383794772,29.8194502786306,361.579461708226,752.205116992972,1842.6673459136,681.955430357951,904.379273971299,256.332641584352,1135.89971560287,106.577996009136,810.52901998221,218.792699611521,90.9301901487153,18.5217022679454,56.2276520554711,16.1808358252988,614.976086734995,18.9303594887837,789.381162128536,78.0137215867414,3.17134885621953,0,37.7746046064316,208.95679447885,101.506630756167,11.6,23590,43730,74100
751062205,75106,Jardin du Luxembourg,Paris 6e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
751062301,75106,Notre-Dame des Champs 1,Paris 6e Arrondissement,Paris,2.55892271448636,67.4998691901151,442.211607661783,99.5748657417932,140.948394120513,15.3703004675819,268.048189090131,218.563855474747,965.721542307003,195.999623678163,585.99060612413,183.73131250471,744.524410023445,44.2591227540628,552.349714317205,147.915572952178,69.1708736906812,7.61808789558591,51.241650508613,10.3111352864824,162.03742476599,17.7965609075172,509.375696177816,46.509487406035,0,0,15.4446545619061,107.132086083352,90.0148263010927,,28760,51950,87940
751062302,75106,Notre-Dame des Champs 2,Paris 6e Arrondissement,Paris,0,88.85516950361,455.223982963141,130.188565633504,92.5585298764981,37.1283113542503,367.199528607749,420.189195584686,1150.50824550296,350.319095558999,634.5920357826,165.59711416136,758.065525406068,50.2888932807752,596.150519605284,111.626112520009,67.1240404115856,16.7884926947329,29.6360803828372,20.6994673340154,301.805189372821,28.7170101843841,520.131163353921,54.8562776488239,8.20624157222159,1.15974388583253,14.5328384037935,122.199672652719,98.1507646011794,,29260,53980,99850
751062303,75106,Notre-Dame des Champs 3,Paris 6e Arrondissement,Paris,2.86688825341516,93.0891086401754,473.224848363731,123.492025110744,83.7872993364276,29.8181841009345,501.813797174463,383.641639818718,1057.30787167351,291.849971126038,567.44717415833,198.010726389144,712.050797657484,91.9783422233161,469.429050608208,150.64340482596,65.2042500143873,9.7176693663029,39.9184139376384,15.568166710446,225.243415617651,27.4797737891079,513.934962727221,62.0846185170971,2.75081466193043,2.86688825341516,11.5470109028919,119.791659815471,116.436948990647,12.1,24840,46340,85320
751062304,75106,Notre-Dame des Champs 4,Paris 6e Arrondissement,Paris,0,65.591778787446,337.39118168465,117.295096331658,67.9317854724814,19.2775656317015,338.144425552588,356.279357290382,910.896438479568,232.319074223466,502.846376018456,175.730988237646,583.596354920523,25.2212496551424,428.363093755913,130.012011509467,67.4023951678531,6.9367888295052,47.3474932622758,13.1181130760721,226.047621635944,22.6706454161121,364.08665351959,49.4306564739877,1.07859255797383,3.2438225837839,6.07233469366622,107.604981963168,69.7236423104298,,30110,53840,97360
751062305,75106,Notre-Dame des Champs 5,Paris 6e Arrondissement,Paris,0,126.252249540183,633.592778605725,215.945196629905,174.882148584277,65.4721373512758,486.780331063196,936.068120694121,2109.25882053878,879.189241181806,961.773317536562,268.296261820412,1176.99432026529,116.839258652191,849.84044903729,210.314612575805,117.154297688922,14.4140844145784,88.084158342683,14.656054931661,799.759766124942,35.7042583884606,843.760859200667,104.195456059232,1.66015378138412,2.6666538631563,64.0262217514964,151.310639962307,117.463133633348,,28460,51740,82670
751062306,75106,Notre-Dame des Champs 6,Paris 6e Arrondissement,Paris,0,79.8118340178978,714.366699597763,254.793287709176,147.08070717688,52.5695722878083,519.166324922728,394.677869143031,1604.55098787774,383.401113918682,952.482193405472,268.667680553581,1187.70266782678,106.296859315451,886.662657042896,194.743151468429,125.088880511475,21.7236757771799,87.884737076556,15.4804676577389,289.668104493868,54.5518705324688,814.371496264307,94.2560007116203,0,0,39.8942084783092,182.09297409137,128.665994930171,9.4,26790,47450,78300
751062307,75106,Notre-Dame des Champs 7,Paris 6e Arrondissement,Paris,0,65.8443035670671,586.512562574216,157.564062059266,116.657916403372,34.5171190777508,324.498075856047,289.646998054524,1191.74870638991,277.929085194146,734.306708141556,179.512913054213,904.475690219627,87.0703568703704,678.567834517373,138.837498831883,80.8792427412823,3.15258259415297,54.2411708758943,23.485489271235,206.490333155934,25.8187969608032,620.762518788223,55.1373973814862,3.02869658418909,0,27.6007944349158,160.048159313359,104.698063745412,,23800,45460,78410
751062308,75106,Notre-Dame des Champs 8,Paris 6e Arrondissement,Paris,3.13983237398581,147.143080709216,793.883378276831,302.098622427117,192.537629318635,38.3740653011622,642.068572058165,444.905454933878,1821.33202019147,415.851826697482,1114.42574164945,291.054451844535,1387.64475214222,127.762664940139,1042.44397551636,217.438111685728,131.119220149117,13.345764037218,95.7505133746047,22.0229427372947,292.26763798751,45.5016147748853,973.92267717019,94.8851629777881,7.37784777384537,5.35343475755696,56.8814043248462,258.888270327949,129.178134683493,10,25300,43570,72280
751062309,75106,Notre-Dame des Champs 9,Paris 6e Arrondissement,Paris,0,80.0164686573415,509.389593371785,207.777435703756,146.050578568308,51.9412001001814,539.653891316846,493.73210955489,1416.41390079077,360.404665249819,766.133522288474,289.875713252478,938.938131252455,73.4060986314469,656.138192774317,209.393839846691,105.755046808279,13.4101377442246,71.3877465051915,20.957162558863,327.795620680219,36.9797187025472,666.385627741157,83.1231305329047,2.67565373571402,0,18.1924546449017,162.377713534436,89.853715964245,15.3,18940,38940,74280
751062310,75106,Notre-Dame des Champs 10,Paris 6e Arrondissement,Paris,0,73.6967863085315,638.001588918518,243.437171460263,133.147969187367,44.0536667316607,338.752891701049,371.474880438934,1402.46532286536,347.179417087077,784.362561614858,270.923344163428,1057.08554009778,100.053162930199,731.401235279685,225.631141887893,109.783754585482,10.3155636166231,78.916512539171,20.5516784296876,257.38760337428,23.3164426206717,754.289465386585,69.1607777825794,1.97525281745961,0,34.7567013801013,165.060501670962,117.210705780026,11.4,23710,46690,85360
751062311,75106,Notre-Dame des Champs 11,Paris 6e Arrondissement,Paris,3.05279288170473,52.9935457188604,502.740838963631,128.994242631534,99.1394658128442,19.2841447713039,435.804499430554,279.673781863338,986.511271868281,227.000007316205,582.872291721927,176.638972830149,718.211159054099,54.1424447224006,533.471391114366,130.597323217332,45.6021473496993,6.01862602889567,33.564895291908,6.01862602889567,189.279969284397,21.0712731942397,488.199169666427,37.9598574893051,2.9471342601149,0,17.965673026881,120.041906442902,144.345894847466,,27340,50970,86590
751062401,75106,Saint-Germain des PrÇs 1,Paris 6e Arrondissement,Paris,0,83.4610003126477,504.633227416734,138.014876640767,95.0881879929174,40.6912778361469,380.140515360679,317.678929887216,1104.6724853447,228.374788893384,688.086559631473,188.211136819847,803.224518487084,75.8541844593601,576.086082873252,151.284251154471,82.7551799023647,14.7639101322097,47.4344615764953,20.5568081936598,199.544455607777,27.7146106064026,552.841434531178,87.8874986587908,0,0,23.9431189092292,144.273103977796,83.9240599237545,,24940,42430,78490
751062402,75106,Saint-Germain des PrÇs 2,Paris 6e Arrondissement,Paris,5.65603577055472,201.991622988682,674.168826787086,290.799926346617,179.028492645908,53.3777176041122,558.362393954293,477.471662380635,1737.01793482517,383.428293850681,1020.87994724508,332.709693729411,1285.07368903941,91.4724153841399,923.727141690573,269.874131964698,148.259870346125,10.4692867282169,112.498331557777,25.2922520601314,309.087840759935,38.9792964929835,798.044492116641,83.0718569966391,0,13.6506941690463,41.1191346315051,206.471618921226,251.970405805279,16.2,19650,41690,83310
751062499,75106,Seine et Berges 2,Paris 6e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
751072501,75107,Saint-Thomas d'Aquin 1,Paris 7e Arrondissement,Paris,0,125.839841923464,511.60787727886,138.119254918916,148.616974871633,39.7415493124444,328.709307918904,380.539495187447,1168.27225146246,279.560762711482,611.740165807535,276.971322943442,830.280806066297,55.8056770156811,560.5195413734,213.955587677216,75.4280817589266,2.6916434831346,50.8608053436245,21.8756329321676,231.14003197031,34.8907563152288,536.170744776319,58.7544095950646,2.6916434831346,0,52.1885609844209,177.588957320132,175.92272483489,,28730,59840,108850
751072502,75107,Saint-Thomas d'Aquin 2,Paris 7e Arrondissement,Paris,0,86.660762673092,439.965310155612,103.80742606011,77.9494404267504,35.5556267363466,282.444981145177,276.098551479647,934.815625618059,222.394310682564,574.913237083549,137.508077851947,668.991306758981,40.9165260941017,532.443452248895,95.6313284159843,84.6203531087844,10.54688389702,60.2808902198569,13.7925789919074,191.90982809048,13.9781131952062,444.96288554192,45.8329052102395,0,0,10.503913410572,123.231534271948,91.4115379778239,,30390,57040,102950
751072503,75107,Saint-Thomas d'Aquin 3,Paris 7e Arrondissement,Paris,0,104.323922551043,449.773739378988,168.50037909405,151.612411852355,47.8183457400924,376.383231730919,323.690420881218,1148.35361280404,197.233940719733,688.711378585443,262.408293498863,835.296598326726,63.6170204902377,572.035759936121,199.643817900368,71.4413620950969,14.2587167659902,43.791449255112,13.3911960739948,151.51589940303,26.2896686290098,550.5611387088,47.5648656897062,4.9788213330743,1.99152853322972,23.2454874356829,169.713677753541,135.299903429759,,24930,50410,89430
751072504,75107,Saint-Thomas d'Aquin 4,Paris 7e Arrondissement,Paris,0,103.018746993042,404.984593046201,130.031773448695,129.890480812825,9.05914158332472,291.302156031835,326.201501521504,1006.87103628839,265.7515317067,562.551375872964,178.56812870873,703.433169758403,53.2003265538787,506.930780921228,143.302062283296,61.9698419862291,11.8881722065205,38.3622778254093,11.7193919542993,224.074618051238,14.6094895924861,458.939937301243,20.7166445294005,0,0,20.8497352585202,138.874311913713,118.286730806146,,25290,52060,111810
751072505,75107,Saint-Thomas d'Aquin 5,Paris 7e Arrondissement,Paris,0,119.514409438128,380.446899075839,165.257889440628,112.850709446205,43.8801505812477,279.345192248715,262.197726875809,994.753565284711,197.331821352911,587.271267362334,210.150476569466,733.098071894537,35.3982890428768,532.435821801931,165.263961049729,48.5735325777522,3.33907435795881,38.9022652411392,6.3321929786542,165.126320930579,28.8452098740814,461.687781984376,33.0789162812693,3.20493530111195,0,16.0311459278806,150.670017595429,160.018730539078,,24000,49970,99790
751072506,75107,Saint-Thomas d'Aquin 6,Paris 7e Arrondissement,Paris,5.94489189199036,126.476500953874,570.049401427848,199.409019383305,179.851154706652,50.4032898044654,603.849444055607,373.351032165369,1386.77071419084,341.57759373384,715.881942418254,329.311178038747,1050.41692312763,130.962286100353,658.065798227656,261.388838799623,107.734152265141,26.5925702593203,66.3553290064629,14.7862529993582,225.686016605462,32.9668178023354,738.947526824522,68.5802749755349,0,0,32.8473513648171,173.366656521396,115.089737991317,11.4,24250,48550,90850
751072507,75107,Saint-Thomas d'Aquin 7,Paris 7e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
751072508,75107,Saint-Thomas d'Aquin 8,Paris 7e Arrondissement,Paris,0,0,0,0,1.99999057082435,0,0,8.99995756870958,10.9999481395339,0,7.9999622832974,2.99998585623652,1.99999057082435,0,1.99999057082435,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99999057082435,,,,
751072599,75107,Seine et Berges 1,Paris 7e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
751072601,75107,Invalides 1,Paris 7e Arrondissement,Paris,0,79.9282672372717,563.406046455083,126.869582355035,175.64112692877,49.8798270155401,338.542802843449,333.627112623427,1238.47502104788,247.182873122521,760.873897786309,230.418250139045,930.796888496706,58.4961394952718,693.712301410545,178.588447590889,97.3153992025379,4.83053521258955,72.1432272156543,20.3416367742941,203.871353289436,28.8938171954361,652.325771584791,68.0765956089138,2.87634817296157,0,40.5473541070393,124.067925990477,131.728929445344,,29940,54220,101670
751072602,75107,Invalides 2,Paris 7e Arrondissement,Paris,0,88.2273677244799,349.407315457094,89.2926573861519,123.507844252762,28.8670029130228,198.553842743446,229.639658285689,821.392533215201,200.728973431063,455.055955863568,165.607603920569,617.190376658257,70.905484431201,405.876469063094,140.408423163961,88.7618121860603,11.0684718057979,74.6956241237556,2.99771625650684,139.810538673,10.1233740749312,383.069638693023,30.3847888164436,3.1350642570358,0,28.2432791850362,93.5687516615359,119.946220878656,,28590,52330,104600
751072603,75107,Invalides 3,Paris 7e Arrondissement,Paris,0,44.8434781778297,181.995353030389,71.0879397628799,67.3628504514766,6.38940798348834,179.873188423906,99.2091731469787,442.368276885848,70.6358972294649,276.084913281224,95.6474663751597,339.771598601582,19.3644860548052,250.267252884466,70.1398596623103,25.4525457324351,0,15.9688539544575,9.48369177797766,54.4859197228835,22.2930981646255,256.704902628602,22.3276715182746,0,0,15.9944086148184,32.0857595268935,54.2213129699098,,,,
751072604,75107,Invalides 4,Paris 7e Arrondissement,Paris,0,97.6903876717151,323.03029876337,94.5651452107121,112.809775434305,37.4126020618082,233.301233447877,206.232058839185,805.589912096262,148.593810082598,478.034373240512,178.961728773153,618.202143872499,44.4969411604589,427.763921674564,145.941281037476,37.906861202769,3.11445724624475,34.7924039565243,0,107.223174844199,16.0003765895852,396.393316380352,53.4127899442388,0,3.15331230020444,15.8714666942403,99.18052537421,135.141963430824,,27790,57980,115330
751072605,75107,Invalides 5,Paris 7e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
751072606,75107,Invalides 6,Paris 7e Arrondissement,Paris,0,5.99997171247306,33.999839704014,17.9999151374192,20.9999009936557,15.9999245665948,69.9996699788523,39.999811416487,110.999476680751,7.9999622832974,69.9996699788523,32.9998444186018,62.999702980967,2.99998585623652,44.9997878435479,14.9999292811826,7.9999622832974,0.999995285412175,5.99997171247305,0.999995285412175,4.99997642706087,9.99995285412175,52.9997501268453,9.99995285412175,0,0,1.99999057082435,3.9999811416487,6.99996699788522,,,,
751072699,75107,Seine et Berges 2,Paris 7e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
751072701,75107,êcole Militaire 1,Paris 7e Arrondissement,Paris,0,87.1708260020997,813.16335334378,260.729523795095,175.256183098839,60.6693492321305,587.98425412144,419.927995589332,1737.72876722888,423.234973373294,963.693981793879,350.799812061703,1321.47513701483,134.695946728161,906.346147950684,280.433042335986,130.291434927654,13.0748259317037,90.5999599408838,26.6166490550661,286.665636048928,42.6620976240632,948.574046875986,128.805886818319,6.86729949412806,0,46.4034561529489,229.878065374354,93.0113703639932,9.1,25110,45820,81320
751072702,75107,êcole Militaire 2,Paris 7e Arrondissement,Paris,2.80445905262524,81.7086209780069,506.216238482023,178.065649711333,127.378668549765,29.4957088144514,374.27685890099,354.420995557734,1249.34422593766,294.976966428066,735.307248351712,219.060011157878,918.068713133403,77.6562684865422,664.802326118211,175.61011852865,93.2309425412275,5.58634510725572,70.5377723337908,17.106825100181,246.427466466651,23.6661442970222,632.119777484509,71.8704456734358,5.55135749972028,2.74689844709504,38.3324018971422,89.0166045141044,129.350084281445,,27460,48570,87300
751072703,75107,êcole Militaire 3,Paris 7e Arrondissement,Paris,0,102.929355925135,470.36703260555,121.193570952764,109.172471471535,15.2973886913173,339.868407820645,288.411752952583,1039.97159145741,226.629817023207,592.902884997164,220.438889437042,753.946744002988,50.091220598336,530.229162150348,173.626361254304,58.4776316899335,6.22718697981032,46.1257741953268,6.12467051479631,192.283360258658,47.0165112239979,480.850307363268,31.0677643489503,6.14941874867638,0,12.8623400421401,130.28315432514,148.94076018544,,35920,66530,111410
751072704,75107,êcole Militaire 4,Paris 7e Arrondissement,Paris,0,83.0033993858008,470.937409114179,107.564997252722,99.629664416792,42.2171943393141,344.789530758667,299.713166286076,1051.72864360662,210.919617565259,658.904892946703,181.904133094655,794.50248279895,54.6624712049162,601.066431213134,138.7735803809,58.2916964411841,8.58975786361881,41.2021006259845,8.49983795158079,162.012435526562,34.8453363216041,568.655596713728,22.4565908635398,3.87305000907456,0.96826250226864,16.7021540266121,81.3651789826489,99.7992099675162,,30150,53120,99610
751072705,75107,êcole Militaire 5,Paris 7e Arrondissement,Paris,0,112.119672786557,457.673535692862,120.182497902926,85.0306827339077,25.510212311184,458.280448850696,316.29193815286,1004.67195174189,199.670792762703,580.080194067513,224.920964911678,704.557235536514,52.6050115910241,497.210842185961,154.741381759529,55.0316366284255,0,48.202168455114,6.82946817331157,179.451832641394,29.0517876479409,484.224663274577,35.2768772568286,3.92650943708334,2.86644840512186,35.2271232067446,128.983597201183,127.387160974215,,32760,62310,105820
751072706,75107,êcole Militaire 6,Paris 7e Arrondissement,Paris,1.00388534017072,31.07299090814,467.395617892169,200.905363159855,250.643931509157,20.5833536802328,232.325482963403,263.568236521282,1184.68322482547,320.653491808812,716.921889986245,147.107843030415,920.074433114821,144.844088163757,666.130372255651,109.099972695413,65.6168805636797,8.91153643147587,45.8451987155776,10.8601454166263,192.375628899504,31.9788010026618,761.233371724268,156.181234169554,0,0,34.3352439657397,90.6334754146164,63.0038535987691,,24420,42290,87350
751072707,75107,êcole Militaire 7,Paris 7e Arrondissement,Paris,0,0,14.9999292811826,19.9999057082435,54.9997406976697,0,0,55.9997359830819,141.999330528529,56.999731268494,73.999651120501,10.9999481395339,90.9995709725079,12.9999387103583,70.9996652642644,6.99996699788522,0.999995285412175,0.999995285412175,0,0,43.9997925581357,0,87.9995851162714,27.9998679915409,0,0.999995285412175,1.99999057082435,0,1.99999057082435,,,,
751072801,75107,Gros Caillou 1,Paris 7e Arrondissement,Paris,0,90.0302575880582,697.087406072251,189.709631674544,145.957368336815,25.0534089235658,375.519256017398,319.945768255457,1416.27600950966,275.489553140255,924.770998504846,216.015457864562,1126.02328504789,87.1980643358594,858.316145139881,180.509075572154,98.3607842037605,14.4056977454374,65.7517875943503,18.2032988639727,207.621928429141,18.2268408302946,804.838685674664,85.4067779950212,0,3.86708510902209,41.0287247680617,157.569701730742,98.6163720540194,,28300,46630,74320
751072802,75107,Gros Caillou 2,Paris 7e Arrondissement,Paris,0,87.0350481976889,585.980161154208,172.530525725478,159.423229810303,19.7213314462828,209.823603449124,290.172399504843,1268.70440229973,271.565027508026,818.065168354677,179.074206437031,984.98905543643,80.160525495631,766.113916944589,138.71461299621,66.5261108250517,5.29804452443128,52.2553045851573,8.97276171546315,197.662947428457,13.2743974970345,742.303502498823,58.8940313166751,0,0,28.6709371016896,108.229018251197,98.0181316845717,,25790,46330,75430
751072803,75107,Gros Caillou 3,Paris 7e Arrondissement,Paris,0,63.1712209621533,531.934654321891,191.703056555888,114.624536547353,28.6704681303958,239.053497784822,255.642447049947,1161.15925271767,254.078409104089,775.973407505375,131.107436108209,910.038016707134,110.489233527182,693.684279755328,105.864503424624,109.151979627995,9.63055680937596,74.4044086865629,25.117014132056,167.119957088093,15.6516618381741,654.443104315701,75.9713960830037,3.16097725475275,0,56.8259898460587,133.755426658365,32.7927118795847,16,19310,38080,64950
751072804,75107,Gros Caillou 4,Paris 7e Arrondissement,Paris,0,139.705893222579,845.908243803692,364.026584013802,219.117819498874,50.5760010795757,552.216431135734,439.018777807793,2003.25367518707,399.769139791635,1240.44171042778,363.04282496765,1548.32702530988,147.970610194044,1137.95237368969,262.404041426146,159.078916853939,22.5795616782929,104.899303653423,31.6000515222231,274.465687202466,64.9495743048951,1097.28506782065,94.8823287607493,2.01151846060597,3.9999811416487,65.4820934711876,217.940294856726,153.898075465102,14.6,21470,41130,74220
751072805,75107,Gros Caillou 5,Paris 7e Arrondissement,Paris,1.95544205237095,153.121878937976,942.633957635024,368.470347616209,252.501477151433,84.3339014086349,369.11482518441,484.001592888819,2251.5214124544,582.212653978904,1492.14572715456,177.163031320935,1774.39607861905,255.240068151456,1386.49676073645,132.659249731139,145.215262897163,36.5900606113477,81.1504775914153,27.4747246944002,339.455479619488,31.2146924803148,1330.28722217203,120.382036139877,8.30678412163479,0,132.360046250122,189.476147080887,138.78170413695,11.4,22560,39480,67070
751072806,75107,Gros Caillou 6,Paris 7e Arrondissement,Paris,0,109.059250216653,363.321134015043,66.804630921803,164.337626753353,36.4534521780151,413.04554821786,353.301166122365,1014.50396927027,273.636543823862,541.35210618251,199.515319263902,680.100605662381,36.2713085001609,474.226614435327,169.602682726893,49.8763781801152,3.31166656286484,30.0008204492121,16.5638911680383,243.935785082297,19.9615804363998,480.246444602771,66.1524508622664,0,0,23.147192013597,71.1655897396696,135.401117381934,,30250,72350,156220
751072807,75107,Gros Caillou 7,Paris 7e Arrondissement,Paris,2.89455976975605,104.039948767596,426.454903251311,127.45767459626,156.199752060557,48.0193201211234,373.29108963148,340.971417352069,1093.14831089342,216.754275584055,636.260595972501,240.133439336861,783.117898967955,53.9924222734913,535.290903770455,193.834572924008,56.5592041008223,15.083742662063,29.5317460004421,11.9437154383172,165.567284528909,27.8831096327671,531.186008492829,20.9560027176157,0,0,23.7645737714557,106.89965832036,173.278979033086,,34200,65420,132310
751072808,75107,Gros Caillou 8,Paris 7e Arrondissement,Paris,0,73.4234741868407,372.991559501937,129.031021013575,89.7558550083653,36.1455397773883,338.535560137055,217.283681806582,878.28259245528,203.066969236059,504.850067705893,170.365555513328,678.8121482315,75.5505809885496,456.45482873784,146.80673850511,78.4543125977303,6.30454929853131,43.3784637399461,28.771299559253,137.057748843878,16.0828428283007,481.395655266332,48.3676212416396,0,0,18.4319429538785,76.6101207754079,77.5341008660582,,31900,55470,101710
751072809,75107,Gros Caillou 9,Paris 7e Arrondissement,Paris,0,75.3265960849778,456.701327639423,138.02334434763,146.402447351208,48.2257273604424,308.538257025606,301.589251948524,1113.56142280878,258.06833518647,615.865631391578,239.627456230729,823.229756396316,71.0481848872119,560.233231425814,191.94834008329,88.7916692400996,9.12162245983368,57.8788939081794,21.7911528720865,189.566869692501,30.1354127432134,586.424085086195,43.3273103253932,8.34440980635046,0,27.3259562776299,90.8646694208294,107.834693022766,,28510,49520,92310
751072810,75107,Gros Caillou 10,Paris 7e Arrondissement,Paris,0,131.317373099219,763.36074768018,344.333192260561,212.394541489811,48.9417081448021,597.500936941241,398.860830157567,1821.00923978529,408.891610555648,1057.08275544237,355.03487378727,1432.31371619698,201.295718302045,975.185342558289,255.832655336646,140.64421194533,31.1154125380922,79.8235059092128,29.705293498025,239.653788733364,62.5192142562073,1002.32239829679,113.434837094494,1.99999057082435,5.74800093227269,78.6598006569869,180.387733068237,172.40405017949,11.9,23220,42120,76680
751072811,75107,Gros Caillou 11,Paris 7e Arrondissement,Paris,3.71883557540239,110.084890464091,427.196437641222,122.624513719563,224.80075227071,53.9325988571221,267.322895934164,300.576492508832,1161.07478604986,237.774966150803,697.50260118169,225.79721871737,886.044844225813,69.6743107965268,649.238278343531,167.132255085754,46.9436618714146,2.70160999044362,36.6807603523786,7.56129152859245,168.00963299512,26.2180926350649,646.652501851546,102.101194702823,2.79263234959936,2.70160999044362,20.4239304319598,141.420679205202,120.278019788817,,28600,61980,133660
751072812,75107,Champ de Mars,Paris 7e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
751072899,75107,Seine et Berges 3,Paris 7e Arrondissement,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
751082901,75108,Champs êlysÇes 1,Paris 8e Arrondissement,Paris,0,66.2391249599217,141.169224614008,93.2331043319164,133.096465466752,31.2370568402225,178.771085181216,133.25118497894,571.863721463004,166.270819205661,303.19413746416,102.398764793183,446.097955471075,97.6429741863785,275.261507239974,73.1934740447226,58.859013615194,16.891670824259,38.9285354760444,3.03880731489054,65.7205103848958,17.5024347704883,312.755494054689,30.3414939322385,0,1.00000133416688,21.7573551204948,54.6815926484523,45.2228685325349,,,,
751082902,75108,Champs êlysÇes 2,Paris 8e Arrondissement,Paris,0,17.0559088614515,132.527619170086,57.2126992829672,112.667053850922,36.9071266987874,115.319656620457,154.742054234248,470.918944262816,105.583934104541,271.176299916112,94.1587102421622,335.597962780656,37.7966318821564,228.906152212263,68.8951786862361,30.0856295129133,3.3769294374426,23.6072038490878,3.10149622638291,57.6015271422992,18.7369474382774,249.527330636694,16.9104961769159,3.3769294374426,0,6.52727282060113,42.0462969390516,23.7111360997194,,,,
