INSEE_COM,NOM_COM,LIB_EPCI_SUB,C18_POP15P_CS1,C18_POP15P_CS2,C18_POP15P_CS3,C18_POP15P_CS4,C18_POP15P_CS5,C18_POP15P_CS6,C18_POP15P_CS7,C18_POP15P_CS8,P18_POP1564,P18_POP1524,P18_POP2554,P18_POP5564,P18_ACT1564,P18_ACT1524,P18_ACT2554,P18_ACT5564,P18_CHOM1564,P18_CHOM1524,P18_CHOM2554,P18_CHOM5564,P18_ETUD1564,P18_RETR1564,P18_SAL15P,P18_SAL15P_CDD,P18_SAL15P_INTERIM,P18_SAL15P_EMPAID,P18_SAL15P_APPR,P18_NSAL15P_INDEP,P18_NSAL15P_EMPLOY,DEC_Q119,DEC_MED19,DEC_Q319,DEC_TP6019
92040,Issy-les-Moulineaux,Grand Paris Seine Ouest,0,1567.99773321945,18869.8489991331,9045.50332679456,6921.95848854556,1858.75439357255,9733.38489256308,7848.20830069888,46550.5460936852,7599.03926750864,32136.4355263961,6815.07129978053,37972.3333725723,2630.092645963,30362.3218381852,4979.91888842402,3144.93310851601,476.25205220799,2257.70949085294,410.971565455086,5041.08323147531,1354.38133277775,31792.339516171,2322.50621649455,229.921114273402,44.0363743968831,863.275927127635,2279.2394152797,1293.13951656213,21810,34980,51620,11
92044,Levallois-Perret,Paris Ouest - La DÇfense,8.58305709249379,2197.64824420831,17404.2919796318,8854.50377145654,6289.66220351242,1851.85555550464,9653.82147964371,7378.48003573866,44012.9538522167,7334.00140522656,30581.7583673343,6097.19407965586,36241.6530375445,2765.88798565009,28985.5983398653,4490.16671202913,3319.35457089161,453.466124469898,2370.60731620409,495.281130217616,4624.7692835706,1081.28655176346,28618.0807617049,1730.67607625846,152.401141039552,60.8436262029498,929.247157988008,2738.06129719324,2149.16274407401,22000,36410,57690,11
92046,Malakoff,VallÇe Sud Grand Paris,0,659.583233340588,5238.09131761486,4269.81364020178,4448.33996997725,1673.39307247423,4549.10685914374,4523.27004712922,20831.9819068691,4106.22247923883,13081.5350443577,3644.22438327255,16239.9274414592,1418.66192754144,12119.9638035838,2701.30171033395,2017.45071778905,343.889347855129,1360.42476879775,313.13660113617,2689.1562085259,643.841313904021,13065.8805926373,1361.81873232392,143.932792090262,36.8095099848123,320.978270629896,919.444543190698,510.190368149217,15590,25200,37660,19
92047,Marnes-la-Coquette,Grand Paris Seine Ouest,0,77.5072886297376,361.700680272109,186.01749271137,132.512147716229,51.5043731778425,258.357628765792,320.10009718173,1122.02293488824,238.307094266278,647.760349854229,235.955490767736,835.777842565599,48.4375121477163,600.289407191449,187.050923226434,79.5741496598641,7.23401360544219,57.8721088435375,14.4680272108844,185.612244897959,23.7689018464529,613.590281827018,46.5043731778427,1.03343051506317,0,10.3343051506317,82.6744412050536,88.8750242954326,,,,
92048,Meudon,Grand Paris Seine Ouest,1.06950545470105,1170.91132669235,9045.32491788657,5551.76539851552,5043.63006720928,1988.33224545889,8300.42778088023,5992.08238519352,28680.4124877245,5209.21862286832,18109.8324834849,5361.36138137127,22408.1044590873,1540.66299997165,16924.3633576801,3943.0781014355,2205.89392808312,321.353492560308,1539.8966205722,344.643814950608,3636.84680866398,1025.5979144792,18071.4890924951,1414.26413113341,132.557575566091,43.7852172209828,484.473856231909,1609.04824813091,1068.86929528371,19140,31510,49390,13
92049,Montrouge,VallÇe Sud Grand Paris,5.5407277069174,1065.63487362583,12038.1635733731,6814.79462203146,5453.28972957359,1803.19681347564,7873.47118893151,6035.71072275738,33617.5387874791,5939.16684443224,22411.7512931856,5266.62064986126,27095.6958479375,2218.16569084449,21054.7714329054,3822.75872418754,2575.80549510837,359.904928778692,1878.95716368028,336.943402649403,3786.18413490811,1118.67742249637,22556.7638816714,2033.9823603315,239.561473517052,79.1110320269179,705.149402393695,1599.3691046342,722.30457753483,19080,31180,46130,14
92050,Nanterre,Paris Ouest - La DÇfense,13.3086108135407,1986.53071213985,12688.816663359,11002.3702941929,15842.9827964625,7003.29900852016,11626.9567832567,16445.3066246976,65528.4827495226,13833.3446525222,41926.7409276523,9768.39716934823,49071.8324527673,5468.33981136881,36969.3283554747,6634.16428592373,7344.16427790174,1505.99075129259,4961.54319628242,876.630330326732,7794.24951438083,2002.67051155452,38707.1354831069,3294.47549144641,638.565888164441,223.754613187477,1522.70743719249,2221.11582103527,1331.10292822409,11070,20030,32210,31
92051,Neuilly-sur-Seine,Paris Ouest - La DÇfense,31.3885998606781,3235.51169845387,15387.7930475925,5058.32227002743,4327.32890346164,966.357145878551,11444.9204050461,9493.89576990431,36447.8461815186,6922.0002236848,22423.7356902761,7102.11026755773,27662.430578619,1576.3015429845,20576.9239912229,5509.20504441151,2597.01938880442,302.450063405657,1779.99656233177,514.572763066996,5401.81263719297,886.569694517995,19326.3509493586,1221.99083333798,67.9534491522371,32.00418043456,570.566450195497,3344.56004157101,3836.38621088815,28750,52570,91220,9
92060,Le Plessis-Robinson,VallÇe Sud Grand Paris,0,561.126535990764,5869.83494879298,4312.0596390733,3549.46070218089,1224.58209716274,4952.44133515862,3063.18924469514,18960.0675887082,2899.23458276369,13017.0713600348,3043.76164590968,15467.9260746027,1060.54146037867,12347.5985140545,2059.78610016962,1197.93892129836,235.525578934164,820.775084273336,141.638258090862,1829.1427951453,740.648199510219,13208.8264710824,670.048433628533,73.0769649488214,23.5015655397204,268.464479852423,774.610833639171,428.464857071193,21750,31740,44910,9
92062,Puteaux,Paris Ouest - La DÇfense,0.99999705107483,1258.17958816446,11562.1739828955,5935.99083330148,5143.68310192792,1733.61848773257,5826.31042487394,5341.65067121675,31036.088006181,5013.31222766708,21385.6339405884,4637.14183792553,25431.7304955531,1945.16190215196,20111.553858713,3375.01473468807,2541.29049502632,343.379584387546,1860.15695678527,337.753953853505,3082.18861801467,809.15574092067,20825.963375436,1518.14662351378,136.533198764745,68.5064028086178,599.381336546293,1492.41991202057,936.934495406887,19250,31560,48440,14
92063,Rueil-Malmaison,Paris Ouest - La DÇfense,9.14971383231806,2014.98266188313,17103.9086118043,9968.46028140038,7821.52694244683,2598.80197258005,12939.5653959441,10068.027763584,50087.2954045687,9093.79893452907,31808.0986769273,9185.39779311227,39314.4056512804,2647.68776968117,29973.1771642386,6693.54071736069,3769.83625903773,568.326112647519,2640.01784742762,561.49229896259,6356.29397871995,1792.5959468498,32122.2785784751,1853.12831426528,241.835642931886,96.7903783702558,869.484126158996,2247.81380767322,1692.89917136809,21520,34440,52590,11
92064,Saint-Cloud,Paris Ouest - La DÇfense,9.56044468255382,972.753255487507,8016.94224087909,3048.08648266812,2322.61124809636,624.971795410326,4743.55075315262,4394.49200288246,18890.8829468906,3604.02479900118,12017.2173619078,3269.64078598158,14655.3401683519,848.208833923493,11247.5636201552,2559.56771427324,1192.64234626516,149.334900361049,848.838134929566,194.469310974547,2737.87432171662,463.925123386753,11616.2034003235,809.300305516453,57.1637241728378,15.0962419677831,315.866820098924,1236.18192835733,1013.87287713376,25680,42970,65620,9
92071,Sceaux,VallÇe Sud Grand Paris,0,581.778458181375,4549.1582548637,1926.4445577669,1548.24765827631,438.938729358351,3838.3292729841,3282.56668387735,12089.0590327138,2899.06484804978,6869.78109247573,2320.21309218829,8904.99677546925,676.603497828803,6426.02209910849,1802.37117853196,768.042278120385,147.560850338819,519.482445590485,100.998982191081,2215.13454958822,356.254221324151,6993.22115448352,469.920563797514,43.5128102678924,8.69502255222005,247.181219097961,705.981154640506,638.679388657329,23230,38260,59320,10
92072,Sävres,Grand Paris Seine Ouest,1.17277865128803,640.391752302026,5393.07343484413,2717.79604647257,2337.14443510099,769.22775518074,3996.16541589934,2873.25561281159,14643.2492399547,2565.65447912206,9429.02420365011,2648.57055718255,11725.8885182303,786.611964185917,8873.71695441669,2065.55959962772,1212.12207741979,180.256855567741,840.324808665572,191.540413186479,1768.33972180179,421.047967967636,9200.69952165041,677.275726107491,71.7331765174542,27.0951195693735,227.161251228746,993.141486797902,553.190321371983,21470,35700,55460,12
92073,Suresnes,Paris Ouest - La DÇfense,7.45623306075204,1481.24196978364,12066.9251726155,6341.67492587098,5364.5553313439,1785.1647915054,6148.8350184559,5628.1328291523,32889.7066415445,5325.51759266999,22763.7058124506,4800.48323642383,26873.8357184871,1946.88169652282,21471.711426135,3455.24259582933,2644.18608153775,434.960814211104,1922.27529983175,286.94996749489,3319.96822970063,907.371964937557,21846.7456015998,1498.4894281432,133.215701667702,63.8769284258752,552.272344040465,1651.92768926972,1144.82239076087,19570,33100,52430,14
92075,Vanves,Grand Paris Seine Ouest,0,594.748884142378,6232.12140990412,3773.8846502637,2860.08737044106,892.861766112728,5023.36625543967,3752.50590961308,18222.7097238331,3663.2668322906,11551.2003992401,3008.24249230244,14277.6069043782,1212.09103383757,10855.828846866,2209.6870236746,1304.70050870523,227.600633351356,900.385799783416,176.71407557046,2492.58520985939,619.208240448082,11814.5976941411,1093.81792385396,147.303923337691,24.2238301989321,391.269299617337,903.56346250134,489.327958993254,20030,31510,46490,13
92076,Vaucresson,Paris Ouest - La DÇfense,5.01072412196089,339.185704342587,2119.88665420753,819.253109384489,538.965344526629,170.042329572722,1739.45933483863,1305.81128942693,5221.88411721359,1001.70738410032,3112.38205235908,1107.79468075419,3906.95788987345,205.400859262635,2901.18805972947,800.368970881342,318.451059863755,38.8357869305691,218.541645353553,61.0736275796327,792.364742756261,190.363562987454,3001.33942176831,217.606116491538,18.9546178846315,12.96679149529,55.8200189602072,382.36104904508,343.172531511652,27410,45350,71830,7
92077,Ville-d'Avray,Grand Paris Seine Ouest,0,275.875691862896,2569.7976045541,1273.29768351438,1145.40042769582,277.87750136825,1818.8519344494,1583.7204305544,7031.53459966671,1412.51743310131,4272.7480503276,1346.26911623779,5473.44231073834,353.275247792831,4039.19218647128,1080.97487647423,500.289289485438,78.0519497522486,324.651256868464,97.5860828647249,1055.08479579015,154.770263683549,4341.7121249133,337.625181790522,18.2154328318719,5.5106568669437,124.54171102278,509.088761610788,242.57742690547,24990,40850,62090,9
92078,Villeneuve-la-Garenne,Boucle Nord de Seine,4.55894034764928,446.464653912279,1306.54519736088,2459.19832814815,4051.14136151381,2300.14948321156,3226.75416322856,4552.19259954492,15338.9082515003,3021.08528291658,9659.59006460738,2658.23290397633,10750.7139406269,1011.93810326901,8172.12768848348,1566.64814887443,1976.33178348378,343.511146710098,1406.37874933884,226.441887434833,1961.95488100819,677.975105256898,8246.35484462598,816.361066552856,167.801228216513,49.8027418094955,211.714818512104,409.869538744363,233.855033685131,9730,16140,23860,38
93001,Aubervilliers,Plaine Commune,24.0874090368564,2154.69402376771,4410.44011344867,7232.54084900852,14981.7584020435,11705.6297149118,7716.3126757699,19625.7597763038,59262.7261152452,11279.1308910935,39424.1317665507,8559.46345760102,41549.1038775699,4319.206493944,31724.4233221128,5505.47406151306,9184.59317508684,1336.5974112088,6784.27166045527,1063.72410342276,6232.59363395985,1360.43284047818,29613.9572578425,4038.82269020628,741.959090374707,168.938468108278,778.225452080251,2146.85410451408,1272.94534881059,6440,11850,19500,54
93005,Aulnay-sous-Bois,Paris Terres d'Envol,6.98615743548377,1992.01269443272,4509.76290283352,8617.99636797535,12913.6317881729,10075.6706405918,11028.1158235909,16800.3271554187,55242.3719248459,12276.0446661064,33635.9268829718,9330.40037576771,39000.0766611051,4691.87693922905,28378.5045529065,5929.69516896957,7405.74006033901,1553.98704908251,5015.16306021941,836.589951037091,6769.38605953045,1978.05547266094,29415.3120141282,2868.84393542395,794.890378476582,109.865956066658,788.234348343353,1377.66993787663,1269.52357582885,8790,16040,25460,40
93006,Bagnolet,Est Ensemble,4.24681875030101,1090.693996187,3753.65550010318,4155.75988525745,5467.26341484042,3236.97341547018,4793.71982672264,6073.39746663339,24068.6198360744,4373.55764333181,15655.3243674368,4039.7378253058,17784.8627336158,1482.26880287608,13749.118044801,2553.47588593869,2850.92658247888,424.032906534406,2070.37584077026,356.517835174214,2680.61039057427,854.81652783476,13285.4696752127,1910.3612848216,227.453118981802,74.9593269565265,289.145001258763,1294.51322386142,568.548045329085,8910,16340,26880,40
93007,Le Blanc-Mesnil,Paris Terres d'Envol,5.62288022592118,1545.01989375309,1765.39974193183,4974.74496242449,9402.19980050958,7325.58209631134,7262.26298021782,11097.1551215408,36544.1971674511,7965.83639131014,22859.2106324479,5719.15014369295,25800.2215968179,3105.48306604065,19092.4477141194,3602.29081665791,5256.70198613354,1082.98407804039,3667.33484104246,506.383067050692,4313.5726250512,1299.08618327082,18825.4520618962,1838.93798491366,498.331755429182,82.8629389045028,510.917302116098,1087.12169067515,825.596918588591,8170,14410,22440,44
93008,Bobigny,Est Ensemble,6.06633802923367,942.521575050825,1859.93556126767,4233.18969113682,8678.83653203052,6258.31508563538,5454.85830461273,13477.2427644147,35229.2585849343,7610.68369256923,22186.3754502997,5432.19944206539,22853.2086763746,2358.0507824861,17253.8995074615,3241.25838642704,4820.53672130042,926.267971470781,3408.19504424081,486.073705588834,4662.663552847,1058.63086200064,17173.3800751624,1979.22108650724,396.285634021824,94.2162928620245,441.225208840466,672.729334101682,513.848939988393,7470,12820,19700,51
93010,Bondy,Est Ensemble,3.91574934731711,1346.67637094767,2494.57732405318,5076.86255741834,9058.10300253869,6018.1031214411,6884.93969157273,10363.7803800793,34522.9209116365,7026.59993685284,21615.0134030616,5881.30757172212,24518.3189649486,2586.27151164326,18265.2301937991,3666.81725950627,5031.53540448203,953.814778235107,3507.39173814309,570.328888103833,4110.27142441114,1217.90768697607,18091.8527558534,1942.66848817093,408.773201714579,49.7791902029967,449.055483209581,1011.19602562442,661.642694188007,7820,14510,23170,44
93013,Le Bourget,Paris Terres d'Envol,9.26441057876326,427.184856488331,916.39066537269,1531.48975874307,2618.73725222132,2126.72159544553,2004.67686346311,2787.47449022196,10485.6590207983,1875.33788694634,7037.36666486069,1572.95446899126,7877.07016695861,733.120790684713,6041.88797569243,1102.06140058147,1455.58564899098,210.201143101116,1112.52324606333,132.861259826533,1038.61087376419,307.636236894971,5988.61402643759,554.144854633134,149.315961740908,26.0281343622874,141.340876780873,278.573909918911,234.352858188669,8490,15080,24160,43
93014,Clichy-sous-Bois,Grand Paris Grand Est,2.82295583853603,615.039448984183,543.825558888719,2066.44224400722,4165.48235924713,3424.61756112257,2605.78010479546,7422.03228995004,18145.0795227123,4236.81717562366,11178.1405908111,2730.12175627749,11006.1563225313,1458.36361683111,8065.79528606727,1481.99741963291,2215.50561315533,380.809996283981,1569.55674163686,265.138875234487,2268.48793394298,477.700612736408,8141.4767388758,1074.40307354528,178.302525718665,54.3609504621674,176.171820531698,461.850437876649,302.521474617205,5510,10740,18370,59
93015,Coubron,Grand Paris Grand Est,0,162.437900314344,397.231721562926,759.705667489095,627.764988320418,312.819980730804,1025.20227582836,518.256314969566,2965.64346184569,504.728037763113,1868.38589860744,592.529525475138,2315.64728160899,211.255559162519,1730.08776770101,374.30395474546,192.241883673203,35.4736701727578,127.112050745442,29.6561627550033,268.902124176314,179.754206205391,1937.03294710373,121.012606516309,24.8269825976828,2.97923791172194,55.6192932169767,124.141765186581,79.446344312585,20080,27500,35640,10
93027,La Courneuve,Plaine Commune,12.3875561047837,1272.10105784081,1241.6919012277,3227.20015262525,7586.58345482622,6345.13205428903,4154.14906978186,9588.58986497231,29279.0255649022,6102.81122126397,18908.5103961797,4267.70394745853,20472.803352432,2373.31815611257,15354.1663417205,2745.31885459894,5169.95019353927,976.035671245963,3576.97902969444,616.93549259887,3348.51746515482,726.244512922484,14172.1145288937,1940.61497458434,430.323418440397,75.4224443141773,400.052579488389,749.661210109993,550.697077578236,6610,11750,18420,56
93029,Drancy,Paris Terres d'Envol,0,2089.3653731045,2891.73474492724,7451.78012479202,12107.173588404,8561.65433966617,9810.93559833467,13143.4773968058,46835.8348111002,9312.90998693923,29843.0166085013,7679.90821565962,34177.6666233239,3800.45753224225,25343.7495203822,5033.45957069943,6873.81716867488,1273.24018678551,4694.14217288369,906.434809005678,4978.42392914856,1641.58417874699,25136.6571891415,2635.7423234946,437.58073538753,197.814295473632,671.0425941916,1398.19398546283,1052.29868020445,8840,16190,24720,39
93030,Dugny,Paris Terres d'Envol,2.71926022324049,173.048448569414,285.784964672222,1011.09348348217,2139.29553560687,1255.70718300559,1028.44189740966,2129.45365082725,7034.8186505937,1601.48711710559,4378.19798789634,1055.13354559177,5062.89591614722,680.726156297945,3732.72399678157,649.445763067702,1090.56554719901,200.429022699228,774.937897210458,115.198627289321,845.222165842508,249.190654260406,3819.07675047106,429.30989752809,67.4546577402426,14.9531213610045,91.5645377632765,133.805847457832,59.1386510760387,7440,13920,21970,47
93031,êpinay-sur-Seine,Plaine Commune,1.99495515274293,1135.39473917687,2827.99143068416,5415.56702921472,9279.93882662835,5844.06570462451,6567.0366183199,10448.3258628602,35318.1385847213,7445.87818927425,22582.4757103879,5289.7846850592,24949.0739285923,2703.53377642005,18843.0029286836,3402.53722348861,4570.2395327093,820.469700476122,3248.60615875802,501.163673475151,4285.49350163974,1143.33994833916,19104.8243414075,2423.56343599449,480.192764336254,96.9525140502886,559.748284620705,970.105307441769,611.378234066023,8320,14810,23000,43
93032,Gagny,Grand Paris Grand Est,2.98164151791292,972.94665137495,3567.36298809739,5333.00927734355,5878.51401006859,3406.92636183246,6130.30377817804,5585.66376410843,25226.3874721578,4749.92415422649,16107.3898535349,4369.07346439636,19237.5437120872,1843.61357138644,14526.211123012,2867.71901768874,2616.49839661393,506.961533244316,1823.7167749718,285.820088397812,2701.14818531322,1074.54720764183,15336.4231434907,1239.3807011462,193.806697537678,60.0748073896732,429.764697057238,866.839461344818,651.018998995918,12850,21860,31420,25
93033,Gournay-sur-Marne,Grand Paris Grand Est,0,180,1045,1075,750,320,1370,825,4340,730,2685,925,3410,239,2563,608,248,38,164,46,482,274,2772,165,26,7,81,220,202,22010,31290,43040,8
93039,L'◊le-Saint-Denis,Plaine Commune,0,138.759879917665,512.725177585767,950.066452925773,1454.83560903066,653.030312538991,911.01574285366,1437.15668231073,5311.63126655208,1033.78877963489,3448.48993646153,829.352550455647,3850.4859112378,397.81184920636,2938.04649242477,514.627569606662,880.875256721801,166.966953971227,621.52000279026,92.3882999603132,594.664503646453,198.663363166241,2751.70738661314,344.187343338259,71.9802983906326,16.440747316709,71.9721921842775,179.682425984603,76.0939430440343,7510,13960,23380,47
93045,Les Lilas,Est Ensemble,1.00002026235897,686.366240460318,3949.28713028863,3319.19811182571,2880.4089539544,1221.17746802865,3994.78911591874,3045.53401661486,15394.7433018689,2514.44569087595,10311.1094516755,2569.18815931747,12081.3502400273,941.481462938143,9418.35622772523,1721.51254936386,1626.90568691023,251.71255044956,1160.16666403644,215.026472424231,1546.283850653,611.314625776127,9094.86594964081,1211.05556948318,56.9996295270332,44.9851301294103,162.509903322384,951.479011168269,549.146192665611,14530,24580,36530,22
93046,Livry-Gargan,Grand Paris Grand Est,1.00000598389074,1271.42266198036,3075.7214920059,6049.37447072561,7084.53084148474,4009.24452312424,7315.06668417068,6535.03378646279,28785.0871792225,5200.08075241114,18634.4459093917,4950.56051741965,21684.991138565,1918.97166769497,16655.1150413569,3110.90442951312,2793.11549727809,520.811092201784,1955.53880427622,316.765600800085,2971.47790463803,1336.31446116863,17346.0691930961,1376.02639659628,271.478533018655,62.5552631322173,434.659076306744,876.306349394469,882.761120020106,12350,20600,29360,27
93047,Montfermeil,Grand Paris Grand Est,0,827.413186994207,1348.59058947165,2958.47876460016,3778.15822666341,2696.10136857514,3935.98730543365,5208.14295406251,17058.6228509551,3742.71785185972,10504.6195890813,2811.28541001412,11770.5276839876,1347.4946609848,8754.02660224782,1669.00642075502,1681.68268836465,379.181096930684,1139.20987384405,163.291717589925,2133.85676168883,655.374666727475,9034.24746327769,800.599182402247,160.979219423301,36.2966012426061,209.471025121393,732.847386930653,412.38063546731,9900,18600,28090,33
93048,Montreuil,Est Ensemble,0.837781679614553,2713.70933385864,15536.6248848513,14391.8353045566,15235.3735947434,8558.86071061073,15057.8445961764,16702.0137051455,74013.4737734262,13039.0130911738,48964.5943999111,12009.8662823412,57081.6641152883,5155.84458144366,43684.0078028064,8241.81173103826,9800.28495931027,1709.94025857053,6954.8258934497,1135.51880729005,7339.77165152976,2499.2976018505,42006.3706096445,5879.04447545428,716.62233584176,191.989444776301,1029.0575481319,4183.7127977452,1816.32935076915,10090,19280,31380,34
93049,Neuilly-Plaisance,Grand Paris Grand Est,0.999552796494078,647.417240497699,3093.88510584827,3079.59423756663,2915.08828642067,1369.97225127592,3270.55947779239,2618.08077811785,14085.8728774676,2649.00423218763,8930.08722219964,2506.78142308031,11106.1043106369,1058.55628403711,8300.57988830869,1746.96813829112,1224.16335872142,204.743753362576,866.564082473704,152.855522885137,1574.95592372053,631.429381016437,8912.73461221646,685.147972361428,93.3206596780461,35.5663151458492,306.002880229179,618.989572681515,477.570196825511,16340,25910,37350,18
93050,Neuilly-sur-Marne,Grand Paris Grand Est,4.472943194242,709.695176615743,2356.26753326839,4490.81059083071,6534.78793877595,3106.8176771813,4778.76334961632,5723.21329425804,23408.9506522815,4463.6241610058,14999.8959616533,3945.43052962241,17218.225162998,1527.0345324082,13124.8742826655,2566.3163479243,1938.74622546758,349.581696109745,1345.1674272737,243.997102084129,2769.93258826354,921.941802304427,14391.8482386084,1123.98372514864,221.628052906941,71.8900801664855,255.871084541801,706.281655807105,360.768795802109,10990,18910,27770,32
93051,Noisy-le-Grand,Grand Paris Grand Est,4.99922021463562,1391.87234055488,7812.35083515825,9557.9314166912,10573.9976419926,5042.72398388113,9507.17632291681,9760.25439673779,45074.8130008138,8706.60132036935,28798.9831559264,7569.22852451808,34639.026505643,3478.26831271755,26179.1975154144,4981.560677511,4686.75363354258,864.383853163282,3277.94851421833,544.421266160968,5032.96223418622,1889.12576827812,27915.9006903814,2198.82661585107,463.071305830663,124.163731791406,879.572063054572,1409.48042076412,981.738812374294,13010,21940,32750,25
93053,Noisy-le-Sec,Est Ensemble,3.43668937820198,1052.19640476856,2629.88049466114,4468.63265696549,7692.45907830734,4361.07330442673,5261.97816411909,8098.71523607012,28570.2075465881,5556.86236790655,18212.9125658305,4800.43261285108,20576.3804002602,2000.82106385289,15465.1008478658,3110.45848854151,3637.67627480588,662.812974168172,2545.78840681328,429.074893824424,3273.67153207339,989.614296713785,15646.3381842267,1816.8095394708,345.427755515918,91.5939441725255,267.881761522626,859.003478052533,610.228600314135,8360,15420,24790,42
93055,Pantin,Est Ensemble,0,1356.07877567081,6692.90399487131,7439.06242014187,8739.26196193628,5669.43318790168,6912.07047461676,9448.97323267073,39500.7991731429,6417.17944634562,27303.3155739711,5780.30415282616,30238.9620153986,2305.53124180099,24060.2115390132,3873.21923458441,4968.43303616494,660.861709831689,3687.26285787477,620.308468458483,3944.67178288175,1128.61261060844,23190.487218015,3033.46027151062,434.536228085326,89.8342016020936,441.116003783329,1706.55102271708,765.606629755954,9140,17110,27970,37
93057,Les Pavillons-sous-Bois,Grand Paris Grand Est,0,855.802310574078,1883.87621500104,3325.85793667757,3538.30492830241,2302.23257696746,3288.51702387652,3405.20221730272,15610.6910148961,2855.75570424777,10472.5630599797,2282.37225066869,12026.8158995249,1138.04782742512,9399.43952383959,1489.32854826018,1650.22761926549,286.949632280416,1135.19551464101,228.082472344059,1564.16957659632,592.203630785279,9329.84580449103,811.370629564464,165.80798089357,35.7050646602068,203.417409824593,703.783385416289,469.419353427157,11880,20390,30240,28
93059,Pierrefitte-sur-Seine,Plaine Commune,0,746.105567974701,1162.62776803935,2437.22361017115,4861.64302978503,3940.04788728183,3200.98920186161,6882.58126643974,19969.8096896445,4352.9088104989,12481.2244279717,3135.67645117388,13604.7280280253,1519.36024207352,10182.8020304492,1902.56575550263,2954.91074012294,613.406590145831,2019.73140983693,321.772740140184,2546.99015667354,571.60492958999,9936.2980537232,1118.3347387631,218.926121061863,43.3941058744773,227.020957112052,533.284118845547,341.943804981257,6900,12610,20120,51
93061,Le PrÇ-Saint-Gervais,Est Ensemble,4.47944035977702,446.599385418053,2177.49057883813,2394.84338223563,2630.11187314917,1448.99334428421,2467.11587151908,2759.71183794821,11852.2764076942,1990.36333553557,7962.90630985667,1899.00676230194,9130.41415202099,682.899376368936,7168.25884693631,1279.25592871574,1557.16046462525,238.619324895786,1161.43771315484,157.103426574624,1217.51586697538,418.312358953775,6886.71157145556,849.829345120346,122.8772048901,14.4814844885052,145.89458304584,610.058730921261,305.699050616951,11000,19830,30990,31
93062,Le Raincy,Grand Paris Grand Est,5.82776980875854,624.736903880697,2397.93616039825,2265.29548927646,1729.31739016522,642.063481730804,2403.9711665355,1908.90740520255,9622.70517496112,1781.90266128543,6116.34933785226,1724.45317582342,7621.53669452951,629.421451392981,5718.14855156852,1273.966691568,860.578714626107,114.390756625773,619.595654257556,126.592303742778,1119.63350017923,311.81075979155,5804.95778952536,448.123078970233,43.9840204262042,14.7405482701328,212.690652880146,544.306763520418,552.368577737451,17700,29360,43660,16
93063,Romainville,Est Ensemble,5.62347011432171,743.16519863035,2716.42656263207,3615.4658140708,4425.10790818111,2398.55038852641,3432.00900667786,4584.60281665298,18652.6839542349,3402.32992882051,12184.8379595925,3065.51606582188,13954.8307537873,1343.15692252063,10608.4201737869,2003.25365747982,2362.60551116095,403.23642164247,1713.36481466131,246.004274857173,1887.47414233986,654.501171333247,10427.537785572,1146.6687841089,136.039041299966,52.872586446819,342.879019185288,982.360226571032,430.093329311778,9980,18440,28390,34
93064,Rosny-sous-Bois,Grand Paris Grand Est,0,951.297360750305,4049.45705712057,5946.09894907365,7743.5584826271,3830.87579588824,6515.97738348011,6952.11585543705,29681.6383424175,5087.98390743822,20165.4234729764,4428.23096200291,22836.7716976653,1949.01256690578,18018.1512479791,2869.60788278045,3135.00898853901,494.337762748207,2286.19134976728,354.479876023517,2905.96029770239,1023.42630476505,18272.2913206174,1552.22672704574,247.14863954847,66.7364595630863,429.563209770309,1026.04964153207,595.592762308946,11480,20110,30070,29
93066,Saint-Denis,Plaine Commune,2.90871672995576,2323.16825386223,7908.88902000942,10796.0982379997,18320.9238954955,12725.8542299251,10852.1315378347,23809.5508355134,75993.8767829442,15871.7613684891,49606.7069758406,10515.4084386144,54052.7987537912,6299.68017148924,41019.3284189738,6733.79016332817,11925.0145975,2255.63313139138,8429.57870112433,1239.80276498432,8738.70908166025,2032.8204268922,38787.6368597381,5004.51429651088,1041.45590748718,238.391127296168,1304.47756210919,2497.13337192208,1197.52896918472,7040,13150,22040,49
93070,Saint-Ouen-sur-Seine,Plaine Commune,5.03367949626771,1303.3168191003,6721.91581959792,6470.60324635772,7784.32285078908,4473.20391550445,5024.61275041087,8533.43428272358,35424.9038582896,6371.45555024366,24226.5355432025,4826.91276484343,27198.6628639541,2451.68290237005,21479.0275725748,3267.95238900928,4838.18078426504,650.008961259979,3682.37160366852,505.80021933654,3713.58706714348,875.37287748893,20336.2270894489,2440.83928415696,391.7364004137,83.3901783921387,643.932236291249,1534.54671316819,754.075893016832,9280,17450,28580,37
93071,Sevran,Paris Terres d'Envol,0,1057.62380256038,1817.26501510084,4829.90112162667,8402.60473838348,5971.27253161765,6473.28587959156,9986.2327914571,32476.6891203045,6850.59472325375,19864.1477099904,5761.94668706038,22725.5635981795,2531.22577005177,16519.592869863,3674.74495826467,4654.4931400039,912.84836293174,3102.04542399215,639.599353080008,3916.55943990737,1253.86736590279,16749.5170580721,1537.73929330272,427.613290077664,126.417931237708,518.124355897659,876.270230672366,709.089975487762,7920,14100,22150,46
